agebroad,percentagetotalpopulation,continent,variant,year
4_6,8.621,904,estimates,1974
5_14,26.328,904,estimates,1974
5_10,16.501,904,estimates,1974
5_11,19.07,904,estimates,1974
6_9,11.001,904,estimates,1974
6_10,13.627,904,estimates,1974
6_11,16.196,904,estimates,1974
6_12,18.694,904,estimates,1974
7_10,10.802,904,estimates,1974
7_12,15.87,904,estimates,1974
11_16,14.269,904,estimates,1974
11_17,16.388,904,estimates,1974
11_18,18.448,904,estimates,1974
12_14,7.258,904,estimates,1974
12_16,11.7,904,estimates,1974
12_17,13.819,904,estimates,1974
12_18,15.879,904,estimates,1974
13_17,11.32,904,estimates,1974
13_18,13.38,904,estimates,1974
13_19,15.38,904,estimates,1974
15_17,6.561,904,estimates,1974
18_23,11.383,904,estimates,1974
15_24,19.569,904,estimates,1974
15_49,46.158,904,estimates,1974
15_59,52.058,904,estimates,1974
15_64,54.279,904,estimates,1974
20_64,43.658,904,estimates,1974
20_69,45.342,904,estimates,1974
25_49,26.589,904,estimates,1974
25_64,34.71,904,estimates,1974
25_69,36.394,904,estimates,1974
15plus,58.408,904,estimates,1974
16plus,56.149,904,estimates,1974
17plus,53.966,904,estimates,1974
18plus,51.848,904,estimates,1974
20plus,47.788,904,estimates,1974
21plus,45.846,904,estimates,1974
25plus,38.839,904,estimates,1974
50plus,12.25,904,estimates,1974
60plus,6.35,904,estimates,1974
65plus,4.129,904,estimates,1974
70plus,2.445,904,estimates,1974
75plus,1.268,904,estimates,1974
80plus,0.541,904,estimates,1974
85plus,0.186,904,estimates,1974
90plus,0.046,904,estimates,1974
total,100,904,estimates,1974
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1975
0_1,6.256,904,estimates,1975
0_4,15.122,904,estimates,1975
0_14,41.294,904,estimates,1975
0_17,47.897,904,estimates,1975
0_19,51.961,904,estimates,1975
0_24,61.018,904,estimates,1975
3_4,5.848,904,estimates,1975
3_5,8.689,904,estimates,1975
3_6,11.479,904,estimates,1975
4_5,5.735,904,estimates,1975
4_6,8.525,904,estimates,1975
5_14,26.172,904,estimates,1975
5_10,16.315,904,estimates,1975
5_11,18.873,904,estimates,1975
6_9,10.873,904,estimates,1975
6_10,13.475,904,estimates,1975
6_11,16.033,904,estimates,1975
6_12,18.538,904,estimates,1975
7_10,10.685,904,estimates,1975
7_12,15.748,904,estimates,1975
11_16,14.335,904,estimates,1975
11_17,16.459,904,estimates,1975
11_18,18.52,904,estimates,1975
12_14,7.298,904,estimates,1975
12_16,11.777,904,estimates,1975
12_17,13.901,904,estimates,1975
12_18,15.962,904,estimates,1975
13_17,11.396,904,estimates,1975
13_18,13.457,904,estimates,1975
13_19,15.46,904,estimates,1975
15_17,6.603,904,estimates,1975
18_23,11.462,904,estimates,1975
15_24,19.724,904,estimates,1975
15_49,46.398,904,estimates,1975
15_59,52.328,904,estimates,1975
15_64,54.546,904,estimates,1975
20_64,43.879,904,estimates,1975
20_69,45.576,904,estimates,1975
25_49,26.674,904,estimates,1975
25_64,34.821,904,estimates,1975
25_69,36.518,904,estimates,1975
15plus,58.706,904,estimates,1975
16plus,56.427,904,estimates,1975
17plus,54.228,904,estimates,1975
18plus,52.103,904,estimates,1975
20plus,48.039,904,estimates,1975
21plus,46.095,904,estimates,1975
25plus,38.982,904,estimates,1975
50plus,12.308,904,estimates,1975
60plus,6.378,904,estimates,1975
65plus,4.16,904,estimates,1975
70plus,2.463,904,estimates,1975
75plus,1.274,904,estimates,1975
80plus,0.536,904,estimates,1975
85plus,0.179,904,estimates,1975
90plus,0.042,904,estimates,1975
total,100,904,estimates,1975
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1976
0_1,6.212,904,estimates,1976
0_4,15.021,904,estimates,1976
0_14,41.029,904,estimates,1976
0_17,47.67,904,estimates,1976
0_19,51.731,904,estimates,1976
0_24,60.854,904,estimates,1976
3_4,5.809,904,estimates,1976
3_5,8.629,904,estimates,1976
3_6,11.396,904,estimates,1976
4_5,5.694,904,estimates,1976
4_6,8.461,904,estimates,1976
5_14,26.008,904,estimates,1976
5_10,16.178,904,estimates,1976
5_11,18.711,904,estimates,1976
6_9,10.781,904,estimates,1976
6_10,13.359,904,estimates,1976
6_11,15.892,904,estimates,1976
6_12,18.382,904,estimates,1976
7_10,10.592,904,estimates,1976
7_12,15.615,904,estimates,1976
11_16,14.335,904,estimates,1976
11_17,16.47,904,estimates,1976
11_18,18.532,904,estimates,1976
12_14,7.296,904,estimates,1976
12_16,11.802,904,estimates,1976
12_17,13.937,904,estimates,1976
12_18,15.999,904,estimates,1976
13_17,11.447,904,estimates,1976
13_18,13.509,904,estimates,1976
13_19,15.509,904,estimates,1976
15_17,6.641,904,estimates,1976
18_23,11.491,904,estimates,1976
15_24,19.825,904,estimates,1976
15_49,46.606,904,estimates,1976
15_59,52.564,904,estimates,1976
15_64,54.763,904,estimates,1976
20_64,44.061,904,estimates,1976
20_69,45.763,904,estimates,1976
25_49,26.781,904,estimates,1976
25_64,34.938,904,estimates,1976
25_69,36.641,904,estimates,1976
15plus,58.971,904,estimates,1976
16plus,56.68,904,estimates,1976
17plus,54.465,904,estimates,1976
18plus,52.33,904,estimates,1976
20plus,48.269,904,estimates,1976
21plus,46.325,904,estimates,1976
25plus,39.146,904,estimates,1976
50plus,12.365,904,estimates,1976
60plus,6.407,904,estimates,1976
65plus,4.208,904,estimates,1976
70plus,2.506,904,estimates,1976
75plus,1.311,904,estimates,1976
80plus,0.563,904,estimates,1976
85plus,0.192,904,estimates,1976
90plus,0.048,904,estimates,1976
total,100,904,estimates,1976
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1977
0_1,6.139,904,estimates,1977
0_4,14.892,904,estimates,1977
0_14,40.725,904,estimates,1977
0_17,47.411,904,estimates,1977
0_19,51.487,904,estimates,1977
0_24,60.641,904,estimates,1977
3_4,5.772,904,estimates,1977
3_5,8.571,904,estimates,1977
3_6,11.319,904,estimates,1977
4_5,5.655,904,estimates,1977
4_6,8.403,904,estimates,1977
5_14,25.833,904,estimates,1977
5_10,16.055,904,estimates,1977
5_11,18.568,904,estimates,1977
6_9,10.697,904,estimates,1977
6_10,13.255,904,estimates,1977
6_11,15.768,904,estimates,1977
6_12,18.236,904,estimates,1977
7_10,10.508,904,estimates,1977
7_12,15.489,904,estimates,1977
11_16,14.312,904,estimates,1977
11_17,16.464,904,estimates,1977
11_18,18.538,904,estimates,1977
12_14,7.265,904,estimates,1977
12_16,11.799,904,estimates,1977
12_17,13.951,904,estimates,1977
12_18,16.025,904,estimates,1977
13_17,11.483,904,estimates,1977
13_18,13.557,904,estimates,1977
13_19,15.559,904,estimates,1977
15_17,6.686,904,estimates,1977
18_23,11.513,904,estimates,1977
15_24,19.916,904,estimates,1977
15_49,46.842,904,estimates,1977
15_59,52.845,904,estimates,1977
15_64,55.021,904,estimates,1977
20_64,44.259,904,estimates,1977
20_69,45.971,904,estimates,1977
25_49,26.926,904,estimates,1977
25_64,35.106,904,estimates,1977
25_69,36.818,904,estimates,1977
15plus,59.275,904,estimates,1977
16plus,56.97,904,estimates,1977
17plus,54.741,904,estimates,1977
18plus,52.589,904,estimates,1977
20plus,48.513,904,estimates,1977
21plus,46.572,904,estimates,1977
25plus,39.359,904,estimates,1977
50plus,12.433,904,estimates,1977
60plus,6.43,904,estimates,1977
65plus,4.253,904,estimates,1977
70plus,2.542,904,estimates,1977
75plus,1.339,904,estimates,1977
80plus,0.584,904,estimates,1977
85plus,0.201,904,estimates,1977
90plus,0.052,904,estimates,1977
total,100,904,estimates,1977
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1978
0_1,6.077,904,estimates,1978
0_4,14.743,904,estimates,1978
0_14,40.394,904,estimates,1978
0_17,47.116,904,estimates,1978
0_19,51.225,904,estimates,1978
0_24,60.392,904,estimates,1978
3_4,5.73,904,estimates,1978
3_5,8.51,904,estimates,1978
3_6,11.238,904,estimates,1978
4_5,5.616,904,estimates,1978
4_6,8.343,904,estimates,1978
5_14,25.651,904,estimates,1978
5_10,15.939,904,estimates,1978
5_11,18.433,904,estimates,1978
6_9,10.621,904,estimates,1978
6_10,13.159,904,estimates,1978
6_11,15.653,904,estimates,1978
6_12,18.103,904,estimates,1978
7_10,10.431,904,estimates,1978
7_12,15.375,904,estimates,1978
11_16,14.266,904,estimates,1978
11_17,16.434,904,estimates,1978
11_18,18.527,904,estimates,1978
12_14,7.218,904,estimates,1978
12_16,11.772,904,estimates,1978
12_17,13.94,904,estimates,1978
12_18,16.033,904,estimates,1978
13_17,11.49,904,estimates,1978
13_18,13.583,904,estimates,1978
13_19,15.599,904,estimates,1978
15_17,6.722,904,estimates,1978
18_23,11.549,904,estimates,1978
15_24,19.998,904,estimates,1978
15_49,47.098,904,estimates,1978
15_59,53.154,904,estimates,1978
15_64,55.31,904,estimates,1978
20_64,44.479,904,estimates,1978
20_69,46.203,904,estimates,1978
25_49,27.1,904,estimates,1978
25_64,35.313,904,estimates,1978
25_69,37.036,904,estimates,1978
15plus,59.606,904,estimates,1978
16plus,57.296,904,estimates,1978
17plus,55.052,904,estimates,1978
18plus,52.884,904,estimates,1978
20plus,48.775,904,estimates,1978
21plus,46.831,904,estimates,1978
25plus,39.608,904,estimates,1978
50plus,12.508,904,estimates,1978
60plus,6.452,904,estimates,1978
65plus,4.296,904,estimates,1978
70plus,2.572,904,estimates,1978
75plus,1.361,904,estimates,1978
80plus,0.599,904,estimates,1978
85plus,0.204,904,estimates,1978
90plus,0.055,904,estimates,1978
total,100,904,estimates,1978
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1979
0_1,6.012,904,estimates,1979
0_4,14.588,904,estimates,1979
0_14,40.053,904,estimates,1979
0_17,46.791,904,estimates,1979
0_19,50.937,904,estimates,1979
0_24,60.124,904,estimates,1979
3_4,5.665,904,estimates,1979
3_5,8.423,904,estimates,1979
3_6,11.13,904,estimates,1979
4_5,5.569,904,estimates,1979
4_6,8.276,904,estimates,1979
5_14,25.465,904,estimates,1979
5_10,15.822,904,estimates,1979
5_11,18.298,904,estimates,1979
6_9,10.544,904,estimates,1979
6_10,13.064,904,estimates,1979
6_11,15.54,904,estimates,1979
6_12,17.973,904,estimates,1979
7_10,10.357,904,estimates,1979
7_12,15.266,904,estimates,1979
11_16,14.196,904,estimates,1979
11_17,16.381,904,estimates,1979
11_18,18.491,904,estimates,1979
12_14,7.167,904,estimates,1979
12_16,11.72,904,estimates,1979
12_17,13.905,904,estimates,1979
12_18,16.015,904,estimates,1979
13_17,11.472,904,estimates,1979
13_18,13.582,904,estimates,1979
13_19,15.618,904,estimates,1979
15_17,6.738,904,estimates,1979
18_23,11.605,904,estimates,1979
15_24,20.071,904,estimates,1979
15_49,47.363,904,estimates,1979
15_59,53.468,904,estimates,1979
15_64,55.615,904,estimates,1979
20_64,44.732,904,estimates,1979
20_69,46.464,904,estimates,1979
25_49,27.293,904,estimates,1979
25_64,35.545,904,estimates,1979
25_69,37.277,904,estimates,1979
15plus,59.947,904,estimates,1979
16plus,57.644,904,estimates,1979
17plus,55.394,904,estimates,1979
18plus,53.209,904,estimates,1979
20plus,49.063,904,estimates,1979
21plus,47.104,904,estimates,1979
25plus,39.876,904,estimates,1979
50plus,12.583,904,estimates,1979
60plus,6.479,904,estimates,1979
65plus,4.331,904,estimates,1979
70plus,2.599,904,estimates,1979
75plus,1.376,904,estimates,1979
80plus,0.606,904,estimates,1979
85plus,0.203,904,estimates,1979
90plus,0.055,904,estimates,1979
total,100,904,estimates,1979
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1980
0_1,5.945,904,estimates,1980
0_4,14.442,904,estimates,1980
0_14,39.712,904,estimates,1980
0_17,46.437,904,estimates,1980
0_19,50.619,904,estimates,1980
0_24,59.848,904,estimates,1980
3_4,5.611,904,estimates,1980
3_5,8.341,904,estimates,1980
3_6,11.024,904,estimates,1980
4_5,5.51,904,estimates,1980
4_6,8.192,904,estimates,1980
5_14,25.27,904,estimates,1980
5_10,15.692,904,estimates,1980
5_11,18.151,904,estimates,1980
6_9,10.458,904,estimates,1980
6_10,12.962,904,estimates,1980
6_11,15.421,904,estimates,1980
6_12,17.837,904,estimates,1980
7_10,10.279,904,estimates,1980
7_12,15.154,904,estimates,1980
11_16,14.11,904,estimates,1980
11_17,16.303,904,estimates,1980
11_18,18.431,904,estimates,1980
12_14,7.119,904,estimates,1980
12_16,11.651,904,estimates,1980
12_17,13.844,904,estimates,1980
12_18,15.971,904,estimates,1980
13_17,11.428,904,estimates,1980
13_18,13.556,904,estimates,1980
13_19,15.61,904,estimates,1980
15_17,6.725,904,estimates,1980
18_23,11.682,904,estimates,1980
15_24,20.136,904,estimates,1980
15_49,47.631,904,estimates,1980
15_59,53.774,904,estimates,1980
15_64,55.928,904,estimates,1980
20_64,45.022,904,estimates,1980
20_69,46.758,904,estimates,1980
25_49,27.495,904,estimates,1980
25_64,35.792,904,estimates,1980
25_69,37.528,904,estimates,1980
15plus,60.288,904,estimates,1980
16plus,58.001,904,estimates,1980
17plus,55.756,904,estimates,1980
18plus,53.563,904,estimates,1980
20plus,49.381,904,estimates,1980
21plus,47.401,904,estimates,1980
25plus,40.152,904,estimates,1980
50plus,12.656,904,estimates,1980
60plus,6.514,904,estimates,1980
65plus,4.36,904,estimates,1980
70plus,2.623,904,estimates,1980
75plus,1.386,904,estimates,1980
80plus,0.606,904,estimates,1980
85plus,0.197,904,estimates,1980
90plus,0.049,904,estimates,1980
total,100,904,estimates,1980
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1981
0_1,5.887,904,estimates,1981
0_4,14.328,904,estimates,1981
0_14,39.42,904,estimates,1981
0_17,46.099,904,estimates,1981
0_19,50.301,904,estimates,1981
0_24,59.59,904,estimates,1981
3_4,5.575,904,estimates,1981
3_5,8.288,904,estimates,1981
3_6,10.953,904,estimates,1981
4_5,5.475,904,estimates,1981
4_6,8.14,904,estimates,1981
5_14,25.092,904,estimates,1981
5_10,15.585,904,estimates,1981
5_11,18.028,904,estimates,1981
6_9,10.387,904,estimates,1981
6_10,12.872,904,estimates,1981
6_11,15.315,904,estimates,1981
6_12,17.713,904,estimates,1981
7_10,10.207,904,estimates,1981
7_12,15.048,904,estimates,1981
11_16,14.003,904,estimates,1981
11_17,16.186,904,estimates,1981
11_18,18.319,904,estimates,1981
12_14,7.064,904,estimates,1981
12_16,11.56,904,estimates,1981
12_17,13.744,904,estimates,1981
12_18,15.877,904,estimates,1981
13_17,11.346,904,estimates,1981
13_18,13.479,904,estimates,1981
13_19,15.548,904,estimates,1981
15_17,6.679,904,estimates,1981
18_23,11.761,904,estimates,1981
15_24,20.17,904,estimates,1981
15_49,47.874,904,estimates,1981
15_59,54.026,904,estimates,1981
15_64,56.188,904,estimates,1981
20_64,45.307,904,estimates,1981
20_69,47.03,904,estimates,1981
25_49,27.704,904,estimates,1981
25_64,36.018,904,estimates,1981
25_69,37.741,904,estimates,1981
15plus,60.58,904,estimates,1981
16plus,58.311,904,estimates,1981
17plus,56.084,904,estimates,1981
18plus,53.901,904,estimates,1981
20plus,49.699,904,estimates,1981
21plus,47.702,904,estimates,1981
25plus,40.41,904,estimates,1981
50plus,12.706,904,estimates,1981
60plus,6.554,904,estimates,1981
65plus,4.392,904,estimates,1981
70plus,2.669,904,estimates,1981
75plus,1.422,904,estimates,1981
80plus,0.634,904,estimates,1981
85plus,0.215,904,estimates,1981
90plus,0.055,904,estimates,1981
total,100,904,estimates,1981
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1982
0_1,5.805,904,estimates,1982
0_4,14.185,904,estimates,1982
0_14,39.115,904,estimates,1982
0_17,45.748,904,estimates,1982
0_19,49.948,904,estimates,1982
0_24,59.313,904,estimates,1982
3_4,5.537,904,estimates,1982
3_5,8.232,904,estimates,1982
3_6,10.88,904,estimates,1982
4_5,5.439,904,estimates,1982
4_6,8.087,904,estimates,1982
5_14,24.93,904,estimates,1982
5_10,15.485,904,estimates,1982
5_11,17.912,904,estimates,1982
6_9,10.321,904,estimates,1982
6_10,12.79,904,estimates,1982
6_11,15.216,904,estimates,1982
6_12,17.6,904,estimates,1982
7_10,10.141,904,estimates,1982
7_12,14.951,904,estimates,1982
11_16,13.909,904,estimates,1982
11_17,16.077,904,estimates,1982
11_18,18.203,904,estimates,1982
12_14,7.018,904,estimates,1982
12_16,11.483,904,estimates,1982
12_17,13.651,904,estimates,1982
12_18,15.776,904,estimates,1982
13_17,11.267,904,estimates,1982
13_18,13.393,904,estimates,1982
13_19,15.468,904,estimates,1982
15_17,6.632,904,estimates,1982
18_23,11.829,904,estimates,1982
15_24,20.198,904,estimates,1982
15_49,48.128,904,estimates,1982
15_59,54.286,904,estimates,1982
15_64,56.468,904,estimates,1982
20_64,45.635,904,estimates,1982
20_69,47.343,904,estimates,1982
25_49,27.93,904,estimates,1982
25_64,36.27,904,estimates,1982
25_69,37.978,904,estimates,1982
15plus,60.885,904,estimates,1982
16plus,58.631,904,estimates,1982
17plus,56.42,904,estimates,1982
18plus,54.252,904,estimates,1982
20plus,50.052,904,estimates,1982
21plus,48.039,904,estimates,1982
25plus,40.687,904,estimates,1982
50plus,12.757,904,estimates,1982
60plus,6.599,904,estimates,1982
65plus,4.417,904,estimates,1982
70plus,2.709,904,estimates,1982
75plus,1.451,904,estimates,1982
80plus,0.655,904,estimates,1982
85plus,0.229,904,estimates,1982
90plus,0.059,904,estimates,1982
total,100,904,estimates,1982
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1983
0_1,5.732,904,estimates,1983
0_4,14.024,904,estimates,1983
0_14,38.802,904,estimates,1983
0_17,45.394,904,estimates,1983
0_19,49.575,904,estimates,1983
0_24,59.017,904,estimates,1983
3_4,5.492,904,estimates,1983
3_5,8.169,904,estimates,1983
3_6,10.8,904,estimates,1983
4_5,5.399,904,estimates,1983
4_6,8.031,904,estimates,1983
5_14,24.778,904,estimates,1983
5_10,15.388,904,estimates,1983
5_11,17.8,904,estimates,1983
6_9,10.258,904,estimates,1983
6_10,12.712,904,estimates,1983
6_11,15.123,904,estimates,1983
6_12,17.492,904,estimates,1983
7_10,10.08,904,estimates,1983
7_12,14.861,904,estimates,1983
11_16,13.826,904,estimates,1983
11_17,15.981,904,estimates,1983
11_18,18.093,904,estimates,1983
12_14,6.978,904,estimates,1983
12_16,11.415,904,estimates,1983
12_17,13.57,904,estimates,1983
12_18,15.681,904,estimates,1983
13_17,11.2,904,estimates,1983
13_18,13.312,904,estimates,1983
13_19,15.382,904,estimates,1983
15_17,6.591,904,estimates,1983
18_23,11.871,904,estimates,1983
15_24,20.215,904,estimates,1983
15_49,48.387,904,estimates,1983
15_59,54.548,904,estimates,1983
15_64,56.759,904,estimates,1983
20_64,45.986,904,estimates,1983
20_69,47.682,904,estimates,1983
25_49,28.172,904,estimates,1983
25_64,36.544,904,estimates,1983
25_69,38.24,904,estimates,1983
15plus,61.198,904,estimates,1983
16plus,58.958,904,estimates,1983
17plus,56.761,904,estimates,1983
18plus,54.606,904,estimates,1983
20plus,50.425,904,estimates,1983
21plus,48.406,904,estimates,1983
25plus,40.983,904,estimates,1983
50plus,12.811,904,estimates,1983
60plus,6.65,904,estimates,1983
65plus,4.439,904,estimates,1983
70plus,2.743,904,estimates,1983
75plus,1.474,904,estimates,1983
80plus,0.668,904,estimates,1983
85plus,0.236,904,estimates,1983
90plus,0.061,904,estimates,1983
total,100,904,estimates,1983
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1984
0_1,5.653,904,estimates,1984
0_4,13.851,904,estimates,1984
0_14,38.479,904,estimates,1984
0_17,45.036,904,estimates,1984
0_19,49.194,904,estimates,1984
0_24,58.696,904,estimates,1984
3_4,5.428,904,estimates,1984
3_5,8.083,904,estimates,1984
3_6,10.695,904,estimates,1984
4_5,5.352,904,estimates,1984
4_6,7.965,904,estimates,1984
5_14,24.628,904,estimates,1984
5_10,15.289,904,estimates,1984
5_11,17.686,904,estimates,1984
6_9,10.193,904,estimates,1984
6_10,12.634,904,estimates,1984
6_11,15.031,904,estimates,1984
6_12,17.387,904,estimates,1984
7_10,10.021,904,estimates,1984
7_12,14.775,904,estimates,1984
11_16,13.753,904,estimates,1984
11_17,15.896,904,estimates,1984
11_18,17.997,904,estimates,1984
12_14,6.942,904,estimates,1984
12_16,11.355,904,estimates,1984
12_17,13.498,904,estimates,1984
12_18,15.599,904,estimates,1984
13_17,11.143,904,estimates,1984
13_18,13.243,904,estimates,1984
13_19,15.301,904,estimates,1984
15_17,6.556,904,estimates,1984
18_23,11.886,904,estimates,1984
15_24,20.216,904,estimates,1984
15_49,48.65,904,estimates,1984
15_59,54.815,904,estimates,1984
15_64,57.058,904,estimates,1984
20_64,46.343,904,estimates,1984
20_69,48.037,904,estimates,1984
25_49,28.433,904,estimates,1984
25_64,36.841,904,estimates,1984
25_69,38.536,904,estimates,1984
15plus,61.521,904,estimates,1984
16plus,59.293,904,estimates,1984
17plus,57.107,904,estimates,1984
18plus,54.964,904,estimates,1984
20plus,50.806,904,estimates,1984
21plus,48.79,904,estimates,1984
25plus,41.304,904,estimates,1984
50plus,12.871,904,estimates,1984
60plus,6.706,904,estimates,1984
65plus,4.463,904,estimates,1984
70plus,2.768,904,estimates,1984
75plus,1.49,904,estimates,1984
80plus,0.674,904,estimates,1984
85plus,0.238,904,estimates,1984
90plus,0.061,904,estimates,1984
total,100,904,estimates,1984
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1985
0_1,5.57,904,estimates,1985
0_4,13.672,904,estimates,1985
0_14,38.143,904,estimates,1985
0_17,44.671,904,estimates,1985
0_19,48.811,904,estimates,1985
0_24,58.344,904,estimates,1985
3_4,5.367,904,estimates,1985
3_5,7.995,904,estimates,1985
3_6,10.585,904,estimates,1985
4_5,5.294,904,estimates,1985
4_6,7.883,904,estimates,1985
5_14,24.471,904,estimates,1985
5_10,15.178,904,estimates,1985
5_11,17.563,904,estimates,1985
6_9,10.121,904,estimates,1985
6_10,12.549,904,estimates,1985
6_11,14.935,904,estimates,1985
6_12,17.279,904,estimates,1985
7_10,9.959,904,estimates,1985
7_12,14.689,904,estimates,1985
11_16,13.689,904,estimates,1985
11_17,15.822,904,estimates,1985
11_18,17.913,904,estimates,1985
12_14,6.907,904,estimates,1985
12_16,11.303,904,estimates,1985
12_17,13.436,904,estimates,1985
12_18,15.527,904,estimates,1985
13_17,11.092,904,estimates,1985
13_18,13.183,904,estimates,1985
13_19,15.232,904,estimates,1985
15_17,6.529,904,estimates,1985
18_23,11.881,904,estimates,1985
15_24,20.201,904,estimates,1985
15_49,48.916,904,estimates,1985
15_59,55.089,904,estimates,1985
15_64,57.365,904,estimates,1985
20_64,46.696,904,estimates,1985
20_69,48.403,904,estimates,1985
25_49,28.715,904,estimates,1985
25_64,37.164,904,estimates,1985
25_69,38.87,904,estimates,1985
15plus,61.857,904,estimates,1985
16plus,59.638,904,estimates,1985
17plus,57.462,904,estimates,1985
18plus,55.329,904,estimates,1985
20plus,51.189,904,estimates,1985
21plus,49.183,904,estimates,1985
25plus,41.656,904,estimates,1985
50plus,12.941,904,estimates,1985
60plus,6.768,904,estimates,1985
65plus,4.493,904,estimates,1985
70plus,2.786,904,estimates,1985
75plus,1.502,904,estimates,1985
80plus,0.673,904,estimates,1985
85plus,0.232,904,estimates,1985
90plus,0.056,904,estimates,1985
total,100,904,estimates,1985
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1986
0_1,5.486,904,estimates,1986
0_4,13.504,904,estimates,1986
0_14,37.815,904,estimates,1986
0_17,44.306,904,estimates,1986
0_19,48.422,904,estimates,1986
0_24,57.961,904,estimates,1986
3_4,5.313,904,estimates,1986
3_5,7.919,904,estimates,1986
3_6,10.489,904,estimates,1986
4_5,5.246,904,estimates,1986
4_6,7.816,904,estimates,1986
5_14,24.311,904,estimates,1986
5_10,15.072,904,estimates,1986
5_11,17.445,904,estimates,1986
6_9,10.052,904,estimates,1986
6_10,12.466,904,estimates,1986
6_11,14.839,904,estimates,1986
6_12,17.17,904,estimates,1986
7_10,9.896,904,estimates,1986
7_12,14.6,904,estimates,1986
11_16,13.609,904,estimates,1986
11_17,15.73,904,estimates,1986
11_18,17.809,904,estimates,1986
12_14,6.866,904,estimates,1986
12_16,11.237,904,estimates,1986
12_17,13.358,904,estimates,1986
12_18,15.436,904,estimates,1986
13_17,11.027,904,estimates,1986
13_18,13.105,904,estimates,1986
13_19,15.143,904,estimates,1986
15_17,6.492,904,estimates,1986
18_23,11.846,904,estimates,1986
15_24,20.147,904,estimates,1986
15_49,49.175,904,estimates,1986
15_59,55.344,904,estimates,1986
15_64,57.644,904,estimates,1986
20_64,47.037,904,estimates,1986
20_69,48.754,904,estimates,1986
25_49,29.029,904,estimates,1986
25_64,37.498,904,estimates,1986
25_69,39.215,904,estimates,1986
15plus,62.185,904,estimates,1986
16plus,59.979,904,estimates,1986
17plus,57.815,904,estimates,1986
18plus,55.694,904,estimates,1986
20plus,51.578,904,estimates,1986
21plus,49.582,904,estimates,1986
25plus,42.039,904,estimates,1986
50plus,13.01,904,estimates,1986
60plus,6.842,904,estimates,1986
65plus,4.541,904,estimates,1986
70plus,2.824,904,estimates,1986
75plus,1.544,904,estimates,1986
80plus,0.704,904,estimates,1986
85plus,0.251,904,estimates,1986
90plus,0.064,904,estimates,1986
total,100,904,estimates,1986
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1987
0_1,5.385,904,estimates,1987
0_4,13.311,904,estimates,1987
0_14,37.471,904,estimates,1987
0_17,43.93,904,estimates,1987
0_19,48.025,904,estimates,1987
0_24,57.547,904,estimates,1987
3_4,5.256,904,estimates,1987
3_5,7.838,904,estimates,1987
3_6,10.386,904,estimates,1987
4_5,5.195,904,estimates,1987
4_6,7.744,904,estimates,1987
5_14,24.16,904,estimates,1987
5_10,14.965,904,estimates,1987
5_11,17.326,904,estimates,1987
6_9,9.982,904,estimates,1987
6_10,12.383,904,estimates,1987
6_11,14.745,904,estimates,1987
6_12,17.064,904,estimates,1987
7_10,9.835,904,estimates,1987
7_12,14.516,904,estimates,1987
11_16,13.543,904,estimates,1987
11_17,15.654,904,estimates,1987
11_18,17.723,904,estimates,1987
12_14,6.833,904,estimates,1987
12_16,11.181,904,estimates,1987
12_17,13.293,904,estimates,1987
12_18,15.361,904,estimates,1987
13_17,10.973,904,estimates,1987
13_18,13.042,904,estimates,1987
13_19,15.068,904,estimates,1987
15_17,6.46,904,estimates,1987
18_23,11.798,904,estimates,1987
15_24,20.077,904,estimates,1987
15_49,49.44,904,estimates,1987
15_59,55.61,904,estimates,1987
15_64,57.939,904,estimates,1987
20_64,47.385,904,estimates,1987
20_69,49.122,904,estimates,1987
25_49,29.364,904,estimates,1987
25_64,37.862,904,estimates,1987
25_69,39.6,904,estimates,1987
15plus,62.529,904,estimates,1987
16plus,60.335,904,estimates,1987
17plus,58.181,904,estimates,1987
18plus,56.07,904,estimates,1987
20plus,51.975,904,estimates,1987
21plus,49.989,904,estimates,1987
25plus,42.453,904,estimates,1987
50plus,13.089,904,estimates,1987
60plus,6.919,904,estimates,1987
65plus,4.59,904,estimates,1987
70plus,2.853,904,estimates,1987
75plus,1.579,904,estimates,1987
80plus,0.728,904,estimates,1987
85plus,0.266,904,estimates,1987
90plus,0.07,904,estimates,1987
total,100,904,estimates,1987
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1988
0_1,5.29,904,estimates,1988
