continent,year,variant,freq,age1yearinterval,survivorage
904,2065,medium_variant,5yearly,50,96583.1667113164
904,2065,medium_variant,5yearly,55,95424.5497670013
904,2065,medium_variant,5yearly,60,93703.1733789081
904,2065,medium_variant,5yearly,65,91125.0794730064
904,2065,medium_variant,5yearly,70,87199.9217174501
904,2065,medium_variant,5yearly,75,80983.4918558297
904,2065,medium_variant,5yearly,80,71407.2725557094
904,2065,medium_variant,5yearly,85,57735.068077982
904,2065,medium_variant,5yearly,90,40501.789089311
904,2065,medium_variant,5yearly,95,22683.9820375315
904,2065,medium_variant,5yearly,100plus,9047.10023461794
904,2070,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2070,medium_variant,5yearly,0,100000
904,2070,medium_variant,5yearly,1,99525.750840789
904,2070,medium_variant,5yearly,5,99400.9819230733
904,2070,medium_variant,5yearly,10,99342.0662377252
904,2070,medium_variant,5yearly,15,99281.3186048844
904,2070,medium_variant,5yearly,20,99158.7248894288
904,2070,medium_variant,5yearly,25,98963.6682617656
904,2070,medium_variant,5yearly,30,98726.9669005448
904,2070,medium_variant,5yearly,35,98448.9328434292
904,2070,medium_variant,5yearly,40,98097.55919688
904,2070,medium_variant,5yearly,45,97610.5545325103
904,2070,medium_variant,5yearly,50,96893.1863670581
904,2070,medium_variant,5yearly,55,95821.4812768092
904,2070,medium_variant,5yearly,60,94225.7488096309
904,2070,medium_variant,5yearly,65,91821.698247949
904,2070,medium_variant,5yearly,70,88125.3087024598
904,2070,medium_variant,5yearly,75,82208.9911530716
904,2070,medium_variant,5yearly,80,72965.0096021446
904,2070,medium_variant,5yearly,85,59545.1303562525
904,2070,medium_variant,5yearly,90,42294.2476447444
904,2070,medium_variant,5yearly,95,24052.3714488791
904,2070,medium_variant,5yearly,100plus,9750.89170045895
904,2075,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2075,medium_variant,5yearly,0,100000
904,2075,medium_variant,5yearly,1,99565.0650907139
904,2075,medium_variant,5yearly,5,99452.3103566105
904,2075,medium_variant,5yearly,10,99398.5834758065
904,2075,medium_variant,5yearly,15,99343.3341249172
904,2075,medium_variant,5yearly,20,99232.5560704609
904,2075,medium_variant,5yearly,25,99056.6294960282
904,2075,medium_variant,5yearly,30,98843.4323763769
904,2075,medium_variant,5yearly,35,98592.7361636462
904,2075,medium_variant,5yearly,40,98274.2038531776
904,2075,medium_variant,5yearly,45,97829.6119549689
904,2075,medium_variant,5yearly,50,97170.2346660604
904,2075,medium_variant,5yearly,55,96179.699248166
904,2075,medium_variant,5yearly,60,94698.479524504
904,2075,medium_variant,5yearly,65,92459.7306325427
904,2075,medium_variant,5yearly,70,88984.3632929942
904,2075,medium_variant,5yearly,75,83354.4307041508
904,2075,medium_variant,5yearly,80,74438.908492716
904,2075,medium_variant,5yearly,85,61288.2478519047
904,2075,medium_variant,5yearly,90,44060.4311753635
904,2075,medium_variant,5yearly,95,25438.2188445049
904,2075,medium_variant,5yearly,100plus,10485.1222669489
904,2080,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2080,medium_variant,5yearly,0,100000
904,2080,medium_variant,5yearly,1,99599.2839586874
904,2080,medium_variant,5yearly,5,99497.1267572369
904,2080,medium_variant,5yearly,10,99447.9498974332
904,2080,medium_variant,5yearly,15,99397.7074423458
904,2080,medium_variant,5yearly,20,99297.4199014184
904,2080,medium_variant,5yearly,25,99138.887252438
904,2080,medium_variant,5yearly,30,98947.2531238351
904,2080,medium_variant,5yearly,35,98721.3595877754
904,2080,medium_variant,5yearly,40,98432.9279610441
904,2080,medium_variant,5yearly,45,98027.8964629641
904,2080,medium_variant,5yearly,50,97423.1948114522
904,2080,medium_variant,5yearly,55,96509.4394274983
904,2080,medium_variant,5yearly,60,95137.6608987119
904,2080,medium_variant,5yearly,65,93052.531976108
904,2080,medium_variant,5yearly,70,89791.2513052721
904,2080,medium_variant,5yearly,75,84442.1993669711
904,2080,medium_variant,5yearly,80,75857.6568614211
904,2080,medium_variant,5yearly,85,62993.8860566905
904,2080,medium_variant,5yearly,90,45822.8037887186
904,2080,medium_variant,5yearly,95,26852.4823278269
904,2080,medium_variant,5yearly,100plus,11252.3650243234
904,2085,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2085,medium_variant,5yearly,0,100000
904,2085,medium_variant,5yearly,1,99630.534405226
904,2085,medium_variant,5yearly,5,99537.7912520691
904,2085,medium_variant,5yearly,10,99492.9838430018
904,2085,medium_variant,5yearly,15,99447.3289480579
904,2085,medium_variant,5yearly,20,99356.6598230163
904,2085,medium_variant,5yearly,25,99213.7779425725
904,2085,medium_variant,5yearly,30,99041.2846815769
904,2085,medium_variant,5yearly,35,98837.9278239581
904,2085,medium_variant,5yearly,40,98577.210742978
904,2085,medium_variant,5yearly,45,98208.5495948868
904,2085,medium_variant,5yearly,50,97654.7725243914
904,2085,medium_variant,5yearly,55,96813.4521708907
904,2085,medium_variant,5yearly,60,95545.1255418202
904,2085,medium_variant,5yearly,65,93606.9255191393
904,2085,medium_variant,5yearly,70,90545.5013570009
904,2085,medium_variant,5yearly,75,85467.3913989456
904,2085,medium_variant,5yearly,80,77214.5689596004
904,2085,medium_variant,5yearly,85,64660.4663406408
904,2085,medium_variant,5yearly,90,47594.6922186982
904,2085,medium_variant,5yearly,95,28326.4953120336
904,2085,medium_variant,5yearly,100plus,12087.0322504242
904,2090,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2090,medium_variant,5yearly,0,100000
904,2090,medium_variant,5yearly,1,99659.2692718737
904,2090,medium_variant,5yearly,5,99575.083575104
904,2090,medium_variant,5yearly,10,99533.9304883708
904,2090,medium_variant,5yearly,15,99492.3227240435
904,2090,medium_variant,5yearly,20,99410.3632765377
904,2090,medium_variant,5yearly,25,99281.7330283496
904,2090,medium_variant,5yearly,30,99126.8688151812
904,2090,medium_variant,5yearly,35,98944.0969014458
904,2090,medium_variant,5yearly,40,98708.7545008001
904,2090,medium_variant,5yearly,45,98374.1968853953
904,2090,medium_variant,5yearly,50,97868.5966117294
904,2090,medium_variant,5yearly,55,97095.9943446726
904,2090,medium_variant,5yearly,60,95926.5009034505
904,2090,medium_variant,5yearly,65,94129.2646148515
904,2090,medium_variant,5yearly,70,91264.825021268
904,2090,medium_variant,5yearly,75,86459.9232105194
904,2090,medium_variant,5yearly,80,78549.0446384872
904,2090,medium_variant,5yearly,85,66327.5905631625
904,2090,medium_variant,5yearly,90,49401.0680700432
904,2090,medium_variant,5yearly,95,29860.9039961916
904,2090,medium_variant,5yearly,100plus,12974.4194677933
904,2095,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2095,medium_variant,5yearly,0,100000
904,2095,medium_variant,5yearly,1,99685.7674481406
904,2095,medium_variant,5yearly,5,99609.6137592913
904,2095,medium_variant,5yearly,10,99572.144869902
904,2095,medium_variant,5yearly,15,99534.3736814096
904,2095,medium_variant,5yearly,20,99460.3111381218
904,2095,medium_variant,5yearly,25,99344.542613213
904,2095,medium_variant,5yearly,30,99205.5489307994
904,2095,medium_variant,5yearly,35,99041.3703662014
904,2095,medium_variant,5yearly,40,98829.2347871056
904,2095,medium_variant,5yearly,45,98526.1097725861
904,2095,medium_variant,5yearly,50,98065.3441351768
904,2095,medium_variant,5yearly,55,97357.4774047159
904,2095,medium_variant,5yearly,60,96281.8038557816
904,2095,medium_variant,5yearly,65,94619.066474257
904,2095,medium_variant,5yearly,70,91942.0280736136
904,2095,medium_variant,5yearly,75,87400.0125322477
904,2095,medium_variant,5yearly,80,79828.5112818648
904,2095,medium_variant,5yearly,85,67955.786424644
904,2095,medium_variant,5yearly,90,51210.124204275
904,2095,medium_variant,5yearly,95,31447.504980252
904,2095,medium_variant,5yearly,100plus,13927.5214447476
